time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z
0.0142,0.009967663,6.329255862,6.189953862,8.8529717,0.001125912,0.714930091,0.699195035,2.14292E-06,1.255744035,0.001031336,0.654876722,0.640463395,0.00014177,0.090021458,0.056955768
0.0143,0.00996744,6.329113557,6.188830557,8.85208458,0.001125999,0.714985662,0.699138209,2.14283E-06,1.255494019,0.001031416,0.654927626,0.640411342,0.000142767,0.090654394,0.057348879
0.0144,0.009967216,6.328971286,6.187707286,8.851197566,0.001126087,0.71504124,0.699081366,2.14273E-06,1.255244057,0.001031497,0.654978536,0.640359274,0.000143764,0.091287317,0.057741879
0.0145,0.009966992,6.32882905,6.18658405,8.850310656,0.001126174,0.715096825,0.699024508,2.14264E-06,1.25499415,0.001031577,0.655029451,0.640307192,0.000144761,0.091920225,0.058134767
0.0146,0.009966769,6.328686849,6.185460849,8.849423851,0.001126262,0.715152416,0.698967634,2.14254E-06,1.254744297,0.001031657,0.655080373,0.640255095,0.000145757,0.09255312,0.058527545
0.0147,0.009966545,6.328544683,6.184337683,8.848537151,0.001126349,0.715208014,0.698910744,2.14245E-06,1.254494499,0.001031737,0.6551313,0.640202984,0.000146754,0.093186001,0.058920211
0.0148,0.009966321,6.328402551,6.183214551,8.847650556,0.001126437,0.715263618,0.698853838,2.14236E-06,1.254244755,0.001031818,0.655182234,0.640150858,0.000147751,0.093818867,0.059312766
0.0149,0.009966098,6.328260454,6.182091454,8.846764066,0.001126525,0.715319229,0.698796917,2.14226E-06,1.253995065,0.001031898,0.655233174,0.640098718,0.000148747,0.09445172,0.059705211
0.015,0.009965875,6.328118392,6.180968392,8.845877682,0.001126612,0.715374847,0.69873998,2.14217E-06,1.25374543,0.001031978,0.655284119,0.640046563,0.000149744,0.095084559,0.060097544
0.0151,0.009965651,6.327976364,6.179845364,8.844991402,0.0011267,0.715430471,0.698683027,2.14207E-06,1.253495849,0.001032058,0.655335071,0.639994394,0.000150741,0.095717384,0.060489766
0.0152,0.009965428,6.327834371,6.178722371,8.844105227,0.001126788,0.715486102,0.698626058,2.14198E-06,1.253246323,0.001032139,0.655386029,0.639942211,0.000151737,0.096350195,0.060881877
0.0153,0.009965205,6.327692412,6.177599412,8.843219158,0.001126875,0.715541739,0.698569073,2.14188E-06,1.252996851,0.001032219,0.655436993,0.639890013,0.000152734,0.096982992,0.061273877
0.0154,0.009964982,6.327550488,6.176476488,8.842333193,0.001126963,0.715597383,0.698512073,2.14179E-06,1.252747434,0.001032299,0.655487962,0.639837801,0.00015373,0.097615775,0.061665766
0.0155,0.009964759,6.327408599,6.175353599,8.841447333,0.001127051,0.715653033,0.698455057,2.1417E-06,1.252498071,0.00103238,0.655538938,0.639785574,0.000154727,0.098248544,0.062057544
0.0156,0.009964535,6.327266744,6.174230744,8.840561579,0.001127138,0.71570869,0.698398025,2.1416E-06,1.252248762,0.00103246,0.65558992,0.639733332,0.000155723,0.098881299,0.062449211
0.0157,0.009964312,6.327124924,6.173107924,8.83967593,0.001127226,0.715764353,0.698340977,2.14151E-06,1.251999508,0.00103254,0.655640908,0.639681076,0.00015672,0.099514041,0.062840768
0.0158,0.00996409,6.326983139,6.171985139,8.838790385,0.001127314,0.715820023,0.698283913,2.14142E-06,1.251750308,0.001032621,0.655691901,0.639628806,0.000157716,0.100146768,0.063232213
0.0159,0.009963867,6.326841388,6.170862388,8.837904946,0.001127401,0.7158757,0.698226834,2.14132E-06,1.251501162,0.001032701,0.655742901,0.639576521,0.000158713,0.100779482,0.063623547
0.016,0.009963644,6.326699671,6.169739671,8.837019612,0.001127489,0.715931383,0.698169738,2.14123E-06,1.251252071,0.001032781,0.655793907,0.639524222,0.000159709,0.101412181,0.06401477
0.0161,0.009963421,6.32655799,6.16861699,8.836134383,0.001127577,0.715987073,0.698112627,2.14113E-06,1.251003034,0.001032862,0.655844919,0.639471908,0.000160706,0.102044867,0.064405882
0.0162,0.009963198,6.326416342,6.167494342,8.835249259,0.001127665,0.716042769,0.6980555,2.14104E-06,1.250754052,0.001032942,0.655895937,0.63941958,0.000161702,0.102677539,0.064796884
0.0163,0.009962976,6.326274729,6.166371729,8.83436424,0.001127752,0.716098472,0.697998358,2.14095E-06,1.250505124,0.001033022,0.65594696,0.639367237,0.000162698,0.103310197,0.065187774
0.0164,0.009962753,6.326133151,6.165249151,8.833479326,0.00112784,0.716154181,0.697941199,2.14085E-06,1.25025625,0.001033103,0.65599799,0.639314879,0.000163695,0.103942841,0.065578554
0.0165,0.00996253,6.325991607,6.164126607,8.832594517,0.001127928,0.716209897,0.697884024,2.14076E-06,1.25000743,0.001033183,0.656049026,0.639262507,0.000164691,0.104575471,0.065969222
0.0166,0.009962308,6.325850098,6.163004098,8.831709813,0.001128016,0.716265619,0.697826834,2.14067E-06,1.249758665,0.001033264,0.656100068,0.639210121,0.000165687,0.105208087,0.06635978
0.0167,0.009962085,6.325708623,6.161881623,8.830825215,0.001128104,0.716321348,0.697769628,2.14057E-06,1.249509954,0.001033344,0.656151116,0.63915772,0.000166683,0.10584069,0.066750227
0.0168,0.009961863,6.325567183,6.160759183,8.829940721,0.001128191,0.716377084,0.697712406,2.14048E-06,1.249261297,0.001033425,0.656202169,0.639105305,0.00016768,0.106473278,0.067140563
0.0169,0.009961641,6.325425777,6.159636777,8.829056333,0.001128279,0.716432826,0.697655168,2.14038E-06,1.249012695,0.001033505,0.656253229,0.639052875,0.000168676,0.107105853,0.067530788
0.017,0.009961418,6.325284406,6.158514406,8.82817205,0.001128367,0.716488574,0.697597914,2.14029E-06,1.248764147,0.001033585,0.656304295,0.63900043,0.000169672,0.107738414,0.067920903
0.0171,0.009961196,6.325143069,6.157392069,8.827287872,0.001128455,0.71654433,0.697540644,2.1402E-06,1.248515653,0.001033666,0.656355367,0.638947971,0.000170668,0.108370961,0.068310906
0.0172,0.009960974,6.325001767,6.156269767,8.826403798,0.001128543,0.716600091,0.697483359,2.1401E-06,1.248267213,0.001033746,0.656406445,0.638895497,0.000171664,0.109003495,0.068700799
0.0173,0.009960752,6.324860499,6.155147499,8.825519831,0.001128631,0.716655859,0.697426057,2.14001E-06,1.248018828,0.001033827,0.656457528,0.638843009,0.000172661,0.109636014,0.069090581
0.0174,0.00996053,6.324719265,6.154025265,8.824635968,0.001128718,0.716711634,0.69736874,2.13992E-06,1.247770497,0.001033907,0.656508618,0.638790506,0.000173657,0.11026852,0.069480252
0.0175,0.009960308,6.324578066,6.152903066,8.82375221,0.001128806,0.716767415,0.697311407,2.13982E-06,1.24752222,0.001033988,0.656559714,0.638737989,0.000174653,0.110901011,0.069869813
0.0176,0.009960086,6.324436901,6.151780901,8.822868558,0.001128894,0.716823203,0.697254058,2.13973E-06,1.247273997,0.001034068,0.656610815,0.638685457,0.000175649,0.111533489,0.070259263
0.0177,0.009959864,6.324295771,6.150658771,8.82198501,0.001128982,0.716878998,0.697196693,2.13964E-06,1.247025829,0.001034149,0.656661923,0.638632911,0.000176645,0.112165953,0.070648601
0.0178,0.009959642,6.324154675,6.149536675,8.821101568,0.00112907,0.716934799,0.697139312,2.13954E-06,1.246777715,0.001034229,0.656713037,0.63858035,0.000177641,0.112798404,0.07103783
0.0179,0.00995942,6.324013614,6.148414614,8.820218231,0.001129158,0.716990606,0.697081915,2.13945E-06,1.246529655,0.00103431,0.656764156,0.638527774,0.000178637,0.11343084,0.071426947
0.018,0.009959198,6.323872587,6.147292587,8.819334999,0.001129246,0.71704642,0.697024502,2.13936E-06,1.246281649,0.00103439,0.656815282,0.638475184,0.000179633,0.114063263,0.071815954
0.0181,0.009958977,6.323731594,6.146170594,8.818451872,0.001129334,0.71710224,0.696967073,2.13926E-06,1.246033697,0.001034471,0.656866414,0.638422579,0.000180629,0.114695672,0.07220485
0.0182,0.009958755,6.323590635,6.145048635,8.81756885,0.001129422,0.717158067,0.696909629,2.13917E-06,1.2457858,0.001034552,0.656917551,0.63836996,0.000181625,0.115328067,0.072593635
0.0183,0.009958533,6.323449711,6.143926711,8.816685934,0.00112951,0.717213901,0.696852168,2.13908E-06,1.245537957,0.001034632,0.656968695,0.638317326,0.000182621,0.115960449,0.07298231
0.0184,0.009958312,6.323308821,6.142804821,8.815803122,0.001129598,0.717269741,0.696794692,2.13898E-06,1.245290167,0.001034713,0.657019844,0.638264678,0.000183617,0.116592816,0.073370874
0.0185,0.00995809,6.323167966,6.141682966,8.814920416,0.001129686,0.717325587,0.6967372,2.13889E-06,1.245042432,0.001034793,0.657071,0.638212015,0.000184612,0.11722517,0.073759327
0.0186,0.009957869,6.323027145,6.140561145,8.814037815,0.001129774,0.717381441,0.696679691,2.1388E-06,1.244794752,0.001034874,0.657122161,0.638159337,0.000185608,0.11785751,0.07414767
0.0187,0.009957648,6.322886358,6.139439358,8.813155319,0.001129862,0.7174373,0.696622167,2.1387E-06,1.244547125,0.001034955,0.657173329,0.638106645,0.000186604,0.118489837,0.074535902
0.0188,0.009957426,6.322745606,6.138317606,8.812272929,0.00112995,0.717493166,0.696564627,2.13861E-06,1.244299553,0.001035035,0.657224502,0.638053938,0.0001876,0.119122149,0.074924023
0.0189,0.009957205,6.322604887,6.137195887,8.811390643,0.001130038,0.717549039,0.696507071,2.13852E-06,1.244052034,0.001035116,0.657275682,0.638001217,0.000188596,0.119754448,0.075312034
0.019,0.009956984,6.322464203,6.136074203,8.810508463,0.001130126,0.717604918,0.696449499,2.13843E-06,1.24380457,0.001035197,0.657326867,0.637948481,0.000189591,0.120386733,0.075699934
0.0191,0.009956763,6.322323554,6.134952554,8.809626388,0.001130214,0.717660804,0.696391911,2.13833E-06,1.24355716,0.001035277,0.657378058,0.63789573,0.000190587,0.121019004,0.076087724
0.0192,0.009956542,6.322182938,6.133830938,8.808744418,0.001130302,0.717716696,0.696334307,2.13824E-06,1.243309804,0.001035358,0.657429256,0.637842965,0.000191583,0.121651262,0.076475403
0.0193,0.00995632,6.322042357,6.132709357,8.807862553,0.00113039,0.717772595,0.696276687,2.13815E-06,1.243062502,0.001035439,0.657480459,0.637790185,0.000192579,0.122283506,0.076862971
0.0194,0.009956099,6.32190181,6.13158781,8.806980794,0.001130478,0.7178285,0.696219051,2.13805E-06,1.242815254,0.001035519,0.657531668,0.63773739,0.000193574,0.122915736,0.077250429
0.0195,0.009955878,6.321761298,6.130466298,8.806099139,0.001130566,0.717884411,0.696161399,2.13796E-06,1.24256806,0.0010356,0.657582883,0.637684581,0.00019457,0.123547952,0.077637777
0.0196,0.009955658,6.321620819,6.129344819,8.80521759,0.001130654,0.71794033,0.696103731,2.13787E-06,1.24232092,0.001035681,0.657634104,0.637631757,0.000195565,0.124180155,0.078025014
0.0197,0.009955437,6.321480375,6.128223375,8.804336146,0.001130742,0.717996254,0.696046047,2.13777E-06,1.242073835,0.001035761,0.657685331,0.637578919,0.000196561,0.124812344,0.07841214
0.0198,0.009955216,6.321339965,6.127101965,8.803454807,0.001130831,0.718052186,0.695988348,2.13768E-06,1.241826803,0.001035842,0.657736565,0.637526066,0.000197557,0.125444519,0.078799156
0.0199,0.009954995,6.321199589,6.125980589,8.802573574,0.001130919,0.718108123,0.695930632,2.13759E-06,1.241579826,0.001035923,0.657787804,0.637473198,0.000198552,0.126076681,0.079186061
0.02,0.009954775,6.321059247,6.124859247,8.801692446,0.001131007,0.718164067,0.6958729,2.1375E-06,1.241332902,0.001036003,0.657839048,0.637420315,0.000199548,0.126708829,0.079572856
0.0201,0.009954554,6.32091894,6.12373794,8.800811423,0.001131095,0.718220018,0.695815152,2.1374E-06,1.241086033,0.001036084,0.657890299,0.637367418,0.000200543,0.127340963,0.07995954
0.0202,0.009954333,6.320778667,6.122616667,8.799930505,0.001131183,0.718275975,0.695757388,2.13731E-06,1.240839217,0.001036165,0.657941556,0.637314507,0.000201539,0.127973084,0.080346114
0.0203,0.009954113,6.320638428,6.121495428,8.799049692,0.001131271,0.718331939,0.695699609,2.13722E-06,1.240592456,0.001036246,0.657992819,0.63726158,0.000202534,0.128605191,0.080732578
0.0204,0.009953892,6.320498223,6.120374223,8.798168985,0.00113136,0.718387909,0.695641813,2.13713E-06,1.240345748,0.001036327,0.658044088,0.637208639,0.00020353,0.129237284,0.08111893
0.0205,0.009953672,6.320358052,6.119253052,8.797288383,0.001131448,0.718443886,0.695584001,2.13703E-06,1.240099095,0.001036407,0.658095363,0.637155684,0.000204525,0.129869363,0.081505173
0.0206,0.009953452,6.320217915,6.118131915,8.796407886,0.001131536,0.718499869,0.695526173,2.13694E-06,1.239852496,0.001036488,0.658146643,0.637102713,0.000205521,0.130501429,0.081891305
0.0207,0.009953231,6.320077813,6.117010813,8.795527494,0.001131624,0.718555859,0.695468329,2.13685E-06,1.23960595,0.001036569,0.65819793,0.637049728,0.000206516,0.131133481,0.082277327
0.0208,0.009953011,6.319937744,6.115889744,8.794647208,0.001131712,0.718611855,0.69541047,2.13675E-06,1.239359459,0.00103665,0.658249222,0.636996729,0.000207511,0.13176552,0.082663238
0.0209,0.009952791,6.31979771,6.11476871,8.793767027,0.001131801,0.718667858,0.695352594,2.13666E-06,1.239113021,0.001036731,0.658300521,0.636943714,0.000208507,0.132397545,0.083049039
0.021,0.009952571,6.31965771,6.11364771,8.792886951,0.001131889,0.718723867,0.695294702,2.13657E-06,1.238866638,0.001036811,0.658351825,0.636890685,0.000209502,0.133029556,0.08343473
0.0211,0.009952351,6.319517743,6.112526743,8.792006981,0.001131977,0.718779882,0.695236794,2.13648E-06,1.238620308,0.001036892,0.658403136,0.636837641,0.000210497,0.133661554,0.08382031
0.0212,0.009952131,6.319377811,6.111405811,8.791127115,0.001132065,0.718835904,0.69517887,2.13638E-06,1.238374033,0.001036973,0.658454452,0.636784583,0.000211493,0.134293538,0.08420578
0.0213,0.009951911,6.319237913,6.110284913,8.790247355,0.001132154,0.718891933,0.69512093,2.13629E-06,1.238127811,0.001037054,0.658505774,0.63673151,0.000212488,0.134925508,0.084591139
0.0214,0.009951691,6.319098049,6.109164049,8.7893677,0.001132242,0.718947968,0.695062974,2.1362E-06,1.237881643,0.001037135,0.658557102,0.636678422,0.000213483,0.135557465,0.084976388
0.0215,0.009951471,6.318958219,6.108043219,8.788488151,0.00113233,0.71900401,0.695005001,2.13611E-06,1.237635529,0.001037216,0.658608436,0.636625319,0.000214478,0.136189408,0.085361527
0.0216,0.009951251,6.318818424,6.106922424,8.787608707,0.001132419,0.719060058,0.694947013,2.13601E-06,1.23738947,0.001037297,0.658659776,0.636572202,0.000215474,0.136821337,0.085746556
0.0217,0.009951031,6.318678662,6.105801662,8.786729368,0.001132507,0.719116112,0.694889009,2.13592E-06,1.237143464,0.001037377,0.658711122,0.63651907,0.000216469,0.137453253,0.086131474
0.0218,0.009950812,6.318538934,6.104680934,8.785850134,0.001132595,0.719172173,0.694830989,2.13583E-06,1.236897512,0.001037458,0.658762474,0.636465923,0.000217464,0.138085155,0.086516282
0.0219,0.009950592,6.31839924,6.10356024,8.784971006,0.001132684,0.719228241,0.694772952,2.13574E-06,1.236651613,0.001037539,0.658813832,0.636412762,0.000218459,0.138717044,0.08690098
0.022,0.009950372,6.31825958,6.10243958,8.784091983,0.001132772,0.719284314,0.6947149,2.13565E-06,1.236405769,0.00103762,0.658865196,0.636359586,0.000219454,0.139348919,0.087285567
0.0221,0.009950153,6.318119955,6.101318955,8.783213065,0.00113286,0.719340395,0.694656831,2.13555E-06,1.236159979,0.001037701,0.658916566,0.636306395,0.000220449,0.139980781,0.087670044
0.0222,0.009949933,6.317980363,6.100198363,8.782334253,0.001132949,0.719396482,0.694598746,2.13546E-06,1.235914242,0.001037782,0.658967941,0.636253189,0.000221444,0.140612629,0.088054411
0.0223,0.009949714,6.317840805,6.099077805,8.781455546,0.001133037,0.719452575,0.694540646,2.13537E-06,1.23566856,0.001037863,0.659019323,0.636199969,0.000222439,0.141244463,0.088438668
0.0224,0.009949494,6.317701281,6.097957281,8.780576944,0.001133125,0.719508675,0.694482529,2.13528E-06,1.235422931,0.001037944,0.65907071,0.636146734,0.000223434,0.141876284,0.088822815
0.0225,0.009949275,6.317561791,6.096836791,8.779698448,0.001133214,0.719564781,0.694424396,2.13518E-06,1.235177356,0.001038025,0.659122104,0.636093484,0.000224429,0.142508091,0.089206851
0.0226,0.009949056,6.317422335,6.095716335,8.778820056,0.001133302,0.719620894,0.694366247,2.13509E-06,1.234931835,0.001038106,0.659173503,0.63604022,0.000225424,0.143139885,0.089590777
0.0227,0.009948837,6.317282913,6.094595913,8.777941771,0.001133391,0.719677013,0.694308082,2.135E-06,1.234686367,0.001038187,0.659224908,0.63598694,0.000226419,0.143771665,0.089974593
0.0228,0.009948617,6.317143525,6.093475525,8.77706359,0.001133479,0.719733139,0.694249901,2.13491E-06,1.234440954,0.001038268,0.659276319,0.635933646,0.000227414,0.144403431,0.090358299
0.0229,0.009948398,6.317004171,6.092355171,8.776185515,0.001133567,0.719789271,0.694191703,2.13482E-06,1.234195594,0.001038349,0.659327736,0.635880337,0.000228409,0.145035184,0.090741894
0.023,0.009948179,6.316864851,6.091234851,8.775307545,0.001133656,0.719845409,0.69413349,2.13472E-06,1.233950288,0.00103843,0.659379159,0.635827014,0.000229404,0.145666923,0.09112538
0.0231,0.00994796,6.316725564,6.090114564,8.774429681,0.001133744,0.719901554,0.69407526,2.13463E-06,1.233705036,0.001038511,0.659430588,0.635773675,0.000230399,0.146298649,0.091508755
0.0232,0.009947741,6.316586312,6.088994312,8.773551922,0.001133833,0.719957706,0.694017015,2.13454E-06,1.233459838,0.001038592,0.659482023,0.635720322,0.000231394,0.146930362,0.09189202
0.0233,0.009947522,6.316447093,6.087874093,8.772674268,0.001133921,0.720013864,0.693958753,2.13445E-06,1.233214694,0.001038673,0.659533464,0.635666954,0.000232389,0.147562061,0.092275175
0.0234,0.009947303,6.316307909,6.086753909,8.77179672,0.00113401,0.720070028,0.693900475,2.13436E-06,1.232969603,0.001038754,0.65958491,0.635613572,0.000233384,0.148193746,0.09265822
0.0235,0.009947085,6.316168758,6.085633758,8.770919277,0.001134098,0.720126199,0.693842181,2.13426E-06,1.232724566,0.001038835,0.659636363,0.635560174,0.000234378,0.148825418,0.093041155
0.0236,0.009946866,6.316029641,6.084513641,8.770041939,0.001134187,0.720182376,0.693783871,2.13417E-06,1.232479583,0.001038916,0.659687821,0.635506762,0.000235373,0.149457076,0.09342398
0.0237,0.009946647,6.315890558,6.083393558,8.769164707,0.001134275,0.72023856,0.693725544,2.13408E-06,1.232234654,0.001038997,0.659739286,0.635453335,0.000236368,0.150088721,0.093806695
0.0238,0.009946429,6.315751509,6.082273509,8.76828758,0.001134364,0.72029475,0.693667202,2.13399E-06,1.231989778,0.001039078,0.659790756,0.635399893,0.000237363,0.150720352,0.094189299
0.0239,0.00994621,6.315612493,6.081153493,8.767410558,0.001134452,0.720350946,0.693608843,2.1339E-06,1.231744956,0.00103916,0.659842232,0.635346437,0.000238357,0.15135197,0.094571794
0.024,0.009945991,6.315473511,6.080033511,8.766533642,0.001134541,0.720407149,0.693550468,2.1338E-06,1.231500188,0.001039241,0.659893714,0.635292965,0.000239352,0.151983574,0.094954178
0.0241,0.009945773,6.315334564,6.078913564,8.765656831,0.00113463,0.720463359,0.693492077,2.13371E-06,1.231255474,0.001039322,0.659945202,0.635239479,0.000240347,0.152615165,0.095336453
0.0242,0.009945554,6.31519565,6.07779365,8.764780126,0.001134718,0.720519575,0.69343367,2.13362E-06,1.231010813,0.001039403,0.659996696,0.635185978,0.000241341,0.153246742,0.095718617
0.0243,0.009945336,6.315056769,6.076673769,8.763903526,0.001134807,0.720575797,0.693375247,2.13353E-06,1.230766206,0.001039484,0.660048195,0.635132462,0.000242336,0.153878306,0.096100672
