time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z,,,,Condition 1
0.0139,0.00996465,7.062492237,6.926133237,9.891926886,0.001007352,0.713965269,0.700180391,2.15E-06,1.567198399,0.00108942,0.772131749,0.757223823,0.000138754,0.098343028,0.056405153,,,,
0.014,0.0099644,7.062314745,6.924974745,9.890989033,0.001007422,0.714015021,0.700129656,2.15E-06,1.566903121,0.001089496,0.772185555,0.757168953,0.000139751,0.09904929,0.056802885,,,,
0.0141,0.00996415,7.062137294,6.923816294,9.890051291,0.001007492,0.71406478,0.700078907,2.15E-06,1.566607905,0.001089572,0.772239367,0.75711407,0.000140747,0.099755534,0.057200502,,,,
0.0142,0.0099639,7.061959886,6.922657886,9.889113657,0.001007562,0.714114544,0.700028145,2.15E-06,1.566312751,0.001089648,0.772293185,0.757059173,0.000141744,0.10046176,0.057598005,,,,
0.0143,0.00996365,7.061782521,6.921499521,9.888176134,0.001007633,0.714164314,0.69997737,2.15E-06,1.566017659,0.001089724,0.77234701,0.757004261,0.00014274,0.10116797,0.057995393,,,,
0.0144,0.0099634,7.061605197,6.920341197,9.887238721,0.001007703,0.714214089,0.699926581,2.15E-06,1.56572263,0.0010898,0.77240084,0.756949335,0.000143737,0.101874161,0.058392667,,,,
0.0145,0.00996315,7.061427916,6.919182916,9.886301417,0.001007773,0.714263871,0.69987578,2.15E-06,1.565427663,0.001089876,0.772454678,0.756894395,0.000144733,0.102580336,0.058789827,,,,
0.0146,0.009962901,7.061250677,6.918024677,9.885364223,0.001007844,0.714313658,0.699824966,2.15E-06,1.565132759,0.001089952,0.772508521,0.75683944,0.000145729,0.103286493,0.059186872,,,,
0.0147,0.009962651,7.061073481,6.916866481,9.884427139,0.001007914,0.714363451,0.699774138,2.15E-06,1.564837916,0.001090028,0.772562371,0.756784472,0.000146726,0.103992632,0.059583802,,,,
0.0148,0.009962401,7.060896326,6.915708326,9.883490165,0.001007984,0.71441325,0.699723297,2.15E-06,1.564543136,0.001090104,0.772616226,0.756729489,0.000147722,0.104698754,0.059980618,,,,
0.0149,0.009962152,7.060719214,6.914550214,9.8825533,0.001008054,0.714463054,0.699672443,2.15E-06,1.564248419,0.00109018,0.772670089,0.756674492,0.000148718,0.105404859,0.06037732,,,,
0.015,0.009961902,7.060542144,6.913392144,9.881616545,0.001008125,0.714512865,0.699621576,2.15E-06,1.563953764,0.001090256,0.772723957,0.756619481,0.000149714,0.106110946,0.060773907,,,,
0.0151,0.009961653,7.060365116,6.912234116,9.8806799,0.001008195,0.714562681,0.699570696,2.15E-06,1.56365917,0.001090332,0.772777832,0.756564456,0.000150711,0.106817016,0.06117038,,,,
0.0152,0.009961404,7.060188131,6.911076131,9.879743365,0.001008265,0.714612503,0.699519803,2.15E-06,1.56336464,0.001090408,0.772831712,0.756509416,0.000151707,0.107523069,0.061566739,,,,
0.0153,0.009961154,7.060011187,6.909918187,9.878806939,0.001008336,0.71466233,0.699468896,2.15E-06,1.563070171,0.001090484,0.7728856,0.756454362,0.000152703,0.108229104,0.061962983,,,,
0.0154,0.009960905,7.059834286,6.908760286,9.877870624,0.001008406,0.714712164,0.699417977,2.15E-06,1.562775765,0.001090561,0.772939493,0.756399294,0.000153699,0.108935121,0.062359113,,,,
0.0155,0.009960656,7.059657427,6.907602427,9.876934418,0.001008476,0.714762003,0.699367044,2.15E-06,1.562481421,0.001090637,0.772993393,0.756344212,0.000154695,0.109641122,0.062755128,,,,
0.0156,0.009960407,7.05948061,6.90644461,9.875998321,0.001008547,0.714811848,0.699316098,2.15E-06,1.562187139,0.001090713,0.773047298,0.756289116,0.000155691,0.110347105,0.06315103,,,,
0.0157,0.009960158,7.059303835,6.905286835,9.875062335,0.001008617,0.714861699,0.699265139,2.15E-06,1.561892919,0.001090789,0.77310121,0.756234005,0.000156687,0.111053071,0.063546817,,,,
0.0158,0.009959909,7.059127103,6.904129103,9.874126458,0.001008688,0.714911555,0.699214167,2.15E-06,1.561598762,0.001090865,0.773155129,0.75617888,0.000157683,0.111759019,0.063942489,,,,
0.0159,0.00995966,7.058950412,6.902971412,9.873190691,0.001008758,0.714961418,0.699163181,2.15E-06,1.561304667,0.001090941,0.773209053,0.756123741,0.000158679,0.11246495,0.064338048,,,,
0.016,0.009959411,7.058773763,6.901813763,9.872255034,0.001008828,0.715011286,0.699112183,2.15E-06,1.561010634,0.001091017,0.773262984,0.756068587,0.000159675,0.113170864,0.064733492,,,,
0.0161,0.009959162,7.058597157,6.900656157,9.871319487,0.001008899,0.715061159,0.699061171,2.15E-06,1.560716663,0.001091093,0.773316921,0.75601342,0.000160671,0.11387676,0.065128822,,,,
0.0162,0.009958913,7.058420593,6.899498593,9.870384049,0.001008969,0.715111039,0.699010146,2.15E-06,1.560422754,0.00109117,0.773370864,0.755958238,0.000161667,0.114582639,0.065524037,,,,
0.0163,0.009958664,7.05824407,6.89834107,9.869448721,0.00100904,0.715160924,0.698959108,2.15E-06,1.560128907,0.001091246,0.773424814,0.755903041,0.000162663,0.115288501,0.065919139,,,,
0.0164,0.009958416,7.05806759,6.89718359,9.868513503,0.00100911,0.715210816,0.698908056,2.15E-06,1.559835123,0.001091322,0.77347877,0.755847831,0.000163659,0.115994345,0.066314126,,,,
0.0165,0.009958167,7.057891152,6.896026152,9.867578394,0.00100918,0.715260712,0.698856992,2.15E-06,1.559541401,0.001091398,0.773532732,0.755792606,0.000164655,0.116700173,0.066708999,,,,
0.0166,0.009957919,7.057714756,6.894868756,9.866643395,0.001009251,0.715310615,0.698805914,2.15E-06,1.55924774,0.001091474,0.7735867,0.755737367,0.000165651,0.117405982,0.067103758,,,,
0.0167,0.00995767,7.057538402,6.893711402,9.865708506,0.001009321,0.715360523,0.698754823,2.15E-06,1.558954142,0.00109155,0.773640674,0.755682114,0.000166647,0.118111775,0.067498403,,,,
0.0168,0.009957422,7.057362089,6.892554089,9.864773727,0.001009392,0.715410438,0.698703719,2.15E-06,1.558660606,0.001091627,0.773694655,0.755626846,0.000167642,0.11881755,0.067892934,,,,
0.0169,0.009957173,7.057185819,6.891396819,9.863839058,0.001009462,0.715460358,0.698652602,2.15E-06,1.558367132,0.001091703,0.773748642,0.755571564,0.000168638,0.119523308,0.06828735,,,,
0.017,0.009956925,7.057009591,6.890239591,9.862904498,0.001009533,0.715510283,0.698601471,2.15E-06,1.55807372,0.001091779,0.773802635,0.755516268,0.000169634,0.120229049,0.068681652,,,,
0.0171,0.009956677,7.056833405,6.889082405,9.861970048,0.001009603,0.715560215,0.698550327,2.15E-06,1.557780371,0.001091855,0.773856634,0.755460958,0.00017063,0.120934773,0.069075841,,,,
0.0172,0.009956429,7.056657261,6.887925261,9.861035707,0.001009674,0.715610152,0.69849917,2.15E-06,1.557487083,0.001091931,0.77391064,0.755405633,0.000171625,0.121640479,0.069469915,,,,
0.0173,0.009956181,7.056481158,6.886768158,9.860101477,0.001009744,0.715660095,0.698448,2.15E-06,1.557193857,0.001092008,0.773964652,0.755350294,0.000172621,0.122346168,0.069863875,,,,
0.0174,0.009955932,7.056305098,6.885611098,9.859167356,0.001009815,0.715710044,0.698396817,2.15E-06,1.556900694,0.001092084,0.77401867,0.755294941,0.000173617,0.12305184,0.070257721,,,,
0.0175,0.009955684,7.056129079,6.884454079,9.858233345,0.001009885,0.715759998,0.69834562,2.15E-06,1.556607592,0.00109216,0.774072694,0.755239573,0.000174612,0.123757494,0.070651453,,,,
0.0176,0.009955437,7.055953103,6.883297103,9.857299443,0.001009956,0.715809958,0.69829441,2.14E-06,1.556314552,0.001092236,0.774126724,0.755184192,0.000175608,0.124463131,0.071045071,,,,
0.0177,0.009955189,7.055777168,6.882140168,9.856365651,0.001010026,0.715859924,0.698243187,2.14E-06,1.556021575,0.001092313,0.774180761,0.755128795,0.000176603,0.125168751,0.071438575,,,,
0.0178,0.009954941,7.055601276,6.880983276,9.855431969,0.001010097,0.715909896,0.698191951,2.14E-06,1.555728659,0.001092389,0.774234804,0.755073385,0.000177599,0.125874354,0.071831964,,,,
0.0179,0.009954693,7.055425425,6.879826425,9.854498397,0.001010167,0.715959873,0.698140702,2.14E-06,1.555435805,0.001092465,0.774288853,0.75501796,0.000178595,0.12657994,0.07222524,,,,
0.018,0.009954445,7.055249616,6.878669616,9.853564934,0.001010238,0.716009857,0.698089439,2.14E-06,1.555143014,0.001092542,0.774342908,0.754962521,0.00017959,0.127285508,0.072618402,,,,
0.0181,0.009954198,7.055073848,6.877512848,9.852631581,0.001010309,0.716059846,0.698038163,2.14E-06,1.554850284,0.001092618,0.77439697,0.754907068,0.000180586,0.127991059,0.07301145,,,,
0.0182,0.00995395,7.054898123,6.876356123,9.851698338,0.001010379,0.71610984,0.697986874,2.14E-06,1.554557616,0.001092694,0.774451038,0.7548516,0.000181581,0.128696593,0.073404384,,,,
0.0183,0.009953703,7.05472244,6.87519944,9.850765204,0.00101045,0.716159841,0.697935571,2.14E-06,1.55426501,0.001092771,0.774505112,0.754796118,0.000182576,0.12940211,0.073797204,,,,
0.0184,0.009953455,7.054546798,6.874042798,9.849832181,0.00101052,0.716209847,0.697884255,2.14E-06,1.553972467,0.001092847,0.774559192,0.754740621,0.000183572,0.13010761,0.07418991,,,,
0.0185,0.009953208,7.054371198,6.872886198,9.848899266,0.001010591,0.716259859,0.697832927,2.14E-06,1.553679985,0.001092923,0.774613278,0.754685111,0.000184567,0.130813092,0.074582502,,,,
0.0186,0.00995296,7.05419564,6.87172964,9.847966462,0.001010661,0.716309876,0.697781584,2.14E-06,1.553387565,0.001093,0.774667371,0.754629586,0.000185563,0.131518558,0.07497498,,,,
0.0187,0.009952713,7.054020124,6.870573124,9.847033767,0.001010732,0.7163599,0.697730229,2.14E-06,1.553095206,0.001093076,0.77472147,0.754574046,0.000186558,0.132224006,0.075367345,,,,
0.0188,0.009952466,7.053844649,6.869416649,9.846101182,0.001010803,0.716409929,0.69767886,2.14E-06,1.55280291,0.001093152,0.774775575,0.754518493,0.000187553,0.132929437,0.075759595,,,,
0.0189,0.009952219,7.053669216,6.868260216,9.845168707,0.001010873,0.716459964,0.697627478,2.14E-06,1.552510676,0.001093229,0.774829686,0.754462925,0.000188549,0.133634851,0.076151732,,,,
0.019,0.009951971,7.053493825,6.867103825,9.844236341,0.001010944,0.716510005,0.697576083,2.14E-06,1.552218503,0.001093305,0.774883803,0.754407342,0.000189544,0.134340247,0.076543755,,,,
0.0191,0.009951724,7.053318476,6.865947476,9.843304085,0.001011015,0.716560051,0.697524674,2.14E-06,1.551926393,0.001093382,0.774937927,0.754351745,0.000190539,0.135045627,0.076935663,,,,
0.0192,0.009951477,7.053143169,6.864791169,9.842371939,0.001011085,0.716610103,0.697473253,2.14E-06,1.551634344,0.001093458,0.774992057,0.754296134,0.000191534,0.135750989,0.077327459,,,,
0.0193,0.00995123,7.052967903,6.863634903,9.841439902,0.001011156,0.716660161,0.697421817,2.14E-06,1.551342357,0.001093534,0.775046193,0.754240509,0.000192529,0.136456334,0.07771914,,,,
0.0194,0.009950984,7.052792679,6.862478679,9.840507975,0.001011227,0.716710224,0.697370369,2.14E-06,1.551050432,0.001093611,0.775100335,0.754184869,0.000193525,0.137161663,0.078110707,,,,
0.0195,0.009950737,7.052617496,6.861322496,9.839576158,0.001011297,0.716760294,0.697318907,2.14E-06,1.550758568,0.001093687,0.775154483,0.754129215,0.00019452,0.137866974,0.078502161,,,,
0.0196,0.00995049,7.052442356,6.860166356,9.83864445,0.001011368,0.716810369,0.697267433,2.14E-06,1.550466767,0.001093764,0.775208638,0.754073546,0.000195515,0.138572268,0.078893501,,,,
0.0197,0.009950243,7.052267256,6.859010256,9.837712852,0.001011439,0.716860449,0.697215944,2.14E-06,1.550175027,0.00109384,0.775262799,0.754017863,0.00019651,0.139277544,0.079284727,,,,
0.0198,0.009949997,7.052092199,6.857854199,9.836781364,0.001011509,0.716910536,0.697164443,2.14E-06,1.549883349,0.001093917,0.775316966,0.753962166,0.000197505,0.139982804,0.079675839,,,,
0.0199,0.00994975,7.051917183,6.856698183,9.835849985,0.00101158,0.716960628,0.697112928,2.14E-06,1.549591733,0.001093993,0.775371139,0.753906454,0.0001985,0.140688047,0.080066838,,,,
0.02,0.009949503,7.051742209,6.855542209,9.834918716,0.001011651,0.717010726,0.6970614,2.14E-06,1.549300178,0.00109407,0.775425318,0.753850728,0.000199495,0.141393272,0.080457723,,,,
0.0201,0.009949257,7.051567277,6.854386277,9.833987557,0.001011722,0.71706083,0.697009859,2.14E-06,1.549008686,0.001094146,0.775479504,0.753794988,0.00020049,0.142098481,0.080848494,,,,
0.0202,0.009949011,7.051392386,6.853230386,9.833056507,0.001011792,0.717110939,0.696958304,2.14E-06,1.548717255,0.001094223,0.775533696,0.753739233,0.000201485,0.142803672,0.081239152,,,,
0.0203,0.009948764,7.051217536,6.852074536,9.832125568,0.001011863,0.717161054,0.696906736,2.14E-06,1.548425886,0.001094299,0.775587894,0.753683464,0.00020248,0.143508847,0.081629695,,,,
0.0204,0.009948518,7.051042729,6.850918729,9.831194737,0.001011934,0.717211175,0.696855155,2.14E-06,1.548134578,0.001094376,0.775642098,0.75362768,0.000203475,0.144214004,0.082020126,,,,
0.0205,0.009948272,7.050867963,6.849762963,9.830264017,0.001012005,0.717261301,0.69680356,2.14E-06,1.547843332,0.001094452,0.775696308,0.753571882,0.00020447,0.144919144,0.082410442,,,,
0.0206,0.009948025,7.050693238,6.848607238,9.829333406,0.001012075,0.717311434,0.696751952,2.14E-06,1.547552148,0.001094529,0.775750525,0.75351607,0.000205465,0.145624267,0.082800645,,,,
0.0207,0.009947779,7.050518555,6.847451555,9.828402904,0.001012146,0.717361572,0.696700331,2.14E-06,1.547261026,0.001094605,0.775804747,0.753460243,0.00020646,0.146329374,0.083190734,,,,
0.0208,0.009947533,7.050343914,6.846295914,9.827472513,0.001012217,0.717411715,0.696648696,2.14E-06,1.546969965,0.001094682,0.775858976,0.753404402,0.000207454,0.147034463,0.08358071,,,,
0.0209,0.009947287,7.050169314,6.845140314,9.826542231,0.001012288,0.717461865,0.696597048,2.14E-06,1.546678966,0.001094758,0.775913211,0.753348546,0.000208449,0.147739535,0.083970572,,,,
0.021,0.009947041,7.049994755,6.843984755,9.825612058,0.001012358,0.71751202,0.696545387,2.14E-06,1.546388029,0.001094835,0.775967452,0.753292676,0.000209444,0.14844459,0.08436032,,,,
0.0211,0.009946795,7.049820238,6.842829238,9.824681996,0.001012429,0.717562181,0.696493713,2.14E-06,1.546097153,0.001094911,0.7760217,0.753236792,0.000210439,0.149149628,0.084749955,,,,
0.0212,0.00994655,7.049645763,6.841673763,9.823752043,0.0010125,0.717612347,0.696442025,2.14E-06,1.545806339,0.001094988,0.776075953,0.753180893,0.000211433,0.149854649,0.085139476,,,,
0.0213,0.009946304,7.049471329,6.840518329,9.822822199,0.001012571,0.71766252,0.696390324,2.14E-06,1.545515587,0.001095065,0.776130213,0.753124979,0.000212428,0.150559653,0.085528884,,,,
0.0214,0.009946058,7.049296937,6.839362937,9.821892465,0.001012642,0.717712698,0.696338609,2.14E-06,1.545224896,0.001095141,0.776184479,0.753069052,0.000213423,0.15126464,0.085918178,,,,
0.0215,0.009945812,7.049122586,6.838207586,9.820962841,0.001012713,0.717762881,0.696286881,2.14E-06,1.544934267,0.001095218,0.776238751,0.75301311,0.000214418,0.15196961,0.086307359,,,,
0.0216,0.009945567,7.048948276,6.837052276,9.820033327,0.001012783,0.717813071,0.69623514,2.14E-06,1.544643699,0.001095294,0.77629303,0.752957153,0.000215412,0.152674563,0.086696426,,,,
0.0217,0.009945321,7.048774008,6.835897008,9.819103922,0.001012854,0.717863266,0.696183385,2.14E-06,1.544353193,0.001095371,0.776347314,0.752901182,0.000216407,0.153379499,0.08708538,,,,
0.0218,0.009945076,7.048599781,6.834741781,9.818174627,0.001012925,0.717913467,0.696131617,2.14E-06,1.544062749,0.001095448,0.776401605,0.752845196,0.000217401,0.154084419,0.08747422,,,,
0.0219,0.00994483,7.048425596,6.833586596,9.817245441,0.001012996,0.717963673,0.696079836,2.14E-06,1.543772366,0.001095524,0.776455902,0.752789197,0.000218396,0.154789321,0.087862946,,,,
0.022,0.009944585,7.048251452,6.832431452,9.816316365,0.001013067,0.718013885,0.696028041,2.14E-06,1.543482045,0.001095601,0.776510205,0.752733182,0.000219391,0.155494206,0.08825156,,,,
0.0221,0.00994434,7.04807735,6.83127635,9.815387399,0.001013138,0.718064103,0.695976233,2.14E-06,1.543191785,0.001095678,0.776564514,0.752677153,0.000220385,0.156199074,0.088640059,,,,
0.0222,0.009944094,7.047903289,6.830121289,9.814458542,0.001013209,0.718114327,0.695924412,2.14E-06,1.542901587,0.001095754,0.776618829,0.75262111,0.00022138,0.156903925,0.089028446,,,,
0.0223,0.009943849,7.047729269,6.828966269,9.813529795,0.00101328,0.718164556,0.695872577,2.14E-06,1.54261145,0.001095831,0.77667315,0.752565052,0.000222374,0.15760876,0.089416719,,,,
0.0224,0.009943604,7.047555291,6.827811291,9.812601157,0.00101335,0.718214791,0.695820729,2.14E-06,1.542321375,0.001095908,0.776727478,0.75250898,0.000223368,0.158313577,0.089804878,,,,
0.0225,0.009943359,7.047381354,6.826656354,9.81167263,0.001013421,0.718265032,0.695768868,2.14E-06,1.542031361,0.001095984,0.776781812,0.752452894,0.000224363,0.159018378,0.090192924,,,,
0.0226,0.009943114,7.047207458,6.825501458,9.810744211,0.001013492,0.718315278,0.695716993,2.14E-06,1.541741409,0.001096061,0.776836152,0.752396793,0.000225357,0.159723161,0.090580857,,,,
0.0227,0.009942869,7.047033604,6.824346604,9.809815903,0.001013563,0.71836553,0.695665104,2.14E-06,1.541451518,0.001096138,0.776890498,0.752340677,0.000226352,0.160427928,0.090968676,,,,
0.0228,0.009942624,7.046859791,6.823191791,9.808887704,0.001013634,0.718415788,0.695613203,2.14E-06,1.541161689,0.001096215,0.77694485,0.752284547,0.000227346,0.161132678,0.091356382,,,,
0.0229,0.009942379,7.046686019,6.822037019,9.807959614,0.001013705,0.718466052,0.695561288,2.14E-06,1.540871922,0.001096291,0.776999209,0.752228402,0.00022834,0.16183741,0.091743975,,,,
0.023,0.009942135,7.046512289,6.820882289,9.807031635,0.001013776,0.718516321,0.695509359,2.14E-06,1.540582215,0.001096368,0.777053573,0.752172243,0.000229335,0.162542126,0.092131454,,,,
0.0231,0.00994189,7.0463386,6.8197276,9.806103764,0.001013847,0.718566596,0.695457418,2.14E-06,1.540292571,0.001096445,0.777107944,0.75211607,0.000230329,0.163246825,0.09251882,,,,
0.0232,0.009941645,7.046164952,6.818572952,9.805176004,0.001013918,0.718616876,0.695405462,2.14E-06,1.540002987,0.001096522,0.777162321,0.752059882,0.000231323,0.163951507,0.092906073,,,,
0.0233,0.009941401,7.045991345,6.817418345,9.804248353,0.001013989,0.718667163,0.695353494,2.14E-06,1.539713465,0.001096598,0.777216704,0.752003679,0.000232317,0.164656173,0.093293213,,,,
0.0234,0.009941156,7.04581778,6.81626378,9.803320812,0.00101406,0.718717455,0.695301512,2.14E-06,1.539424005,0.001096675,0.777271093,0.751947463,0.000233312,0.165360821,0.093680239,,,,
0.0235,0.009940912,7.045644256,6.815109256,9.80239338,0.001014131,0.718767752,0.695249516,2.14E-06,1.539134606,0.001096752,0.777325489,0.751891231,0.000234306,0.166065453,0.094067152,,,,
0.0236,0.009940667,7.045470773,6.813954773,9.801466058,0.001014202,0.718818056,0.695197507,2.14E-06,1.538845268,0.001096829,0.77737989,0.751834985,0.0002353,0.166770067,0.094453951,,,,
0.0237,0.009940423,7.045297331,6.812800331,9.800538845,0.001014273,0.718868365,0.695145485,2.14E-06,1.538555992,0.001096906,0.777434298,0.751778725,0.000236294,0.167474665,0.094840638,,,,
0.0238,0.009940178,7.045123931,6.811645931,9.799611742,0.001014344,0.718918679,0.69509345,2.14E-06,1.538266777,0.001096982,0.777488712,0.75172245,0.000237288,0.168179246,0.095227211,,,,
0.0239,0.009939934,7.044950572,6.810491572,9.798684749,0.001014415,0.718969,0.695041401,2.14E-06,1.537977623,0.001097059,0.777543132,0.75166616,0.000238282,0.16888381,0.095613671,,,,
0.024,0.00993969,7.044777254,6.809337254,9.797757865,0.001014486,0.719019326,0.694989338,2.14E-06,1.537688531,0.001097136,0.777597558,0.751609856,0.000239276,0.169588357,0.096000018,,,,
0.0241,0.009939446,7.044603977,6.808182977,9.796831091,0.001014557,0.719069657,0.694937262,2.14E-06,1.5373995,0.001097213,0.77765199,0.751553538,0.00024027,0.170292888,0.096386251,,,,
0.0242,0.009939202,7.044430741,6.807028741,9.795904427,0.001014628,0.719119995,0.694885173,2.14E-06,1.53711053,0.00109729,0.777706428,0.751497205,0.000241264,0.170997401,0.096772372,,,,
0.0243,0.009938958,7.044257546,6.805874546,9.794977872,0.001014699,0.719170338,0.69483307,2.14E-06,1.536821622,0.001097367,0.777760873,0.751440857,0.000242258,0.171701898,0.097158379,,,,
